id,place_id,raw,name,formatted_address,street_address,city,state,postal_code,website,phone,main_photo_name,hours,latitude,longitude,created_at,updated_at,city_id
4d11f62e-bf9c-4afe-a86d-d4c76a3acf12,ChIJAQDAFL-52YgR5s9eigsZrcc,"{""id"": ""ChIJAQDAFL-52YgR5s9eigsZrcc"", ""photos"": [{""name"": ""places/ChIJAQDAFL-52YgR5s9eigsZrcc/photos/AcnlKN2HSSXF8Sxo8R_bVwlcwP1k1j1wTRNJD8dQKYD3Y2l2YPrlcoheAHpdoyUm7I073uz8oE-_FDXM818GbcZO7CKp-QSk2Oh4GSwqpJ9FLYHkBS8CtNHRoWyWLRTvSetYLiSigb09IrL9UpHFkSp5wP6waGBxooIHryIkBQR6vg5rNPih5KNtqWfntRf8YpeUgpAbjsdv-BGAIJVkjQF9hUGdJeju_MDa_k1muUiF-JRijBi_yYxfIfdEv80_iIbgnpSj-583K8oPQAtk_TLKUxMsDSiOxipGzlsum6Zq1rhNUw"", ""widthPx"": 1024, ""heightPx"": 576, ""googleMapsUri"": ""https://www.google.com/maps/place//data=!3m4!1e2!3m2!1sAF1QipNh70FkrnOk07fnYdRzRtyhqJUkcYrWqCT1dQzw!2e10!4m2!3m1!1s0x88d9b9bf14c00001:0xc7ad190b8a5ecfe6"", ""flagContentUri"": ""https://www.google.com/local/imagery/report/?cb_client=maps_api_places.places_api&image_key=!1e10!2sAF1QipNh70FkrnOk07fnYdRzRtyhqJUkcYrWqCT1dQzw&hl=en-US"", ""authorAttributions"": [{""uri"": ""https://maps.google.com/maps/contrib/109263180537564811627"", ""photoUri"": ""https://lh3.googleusercontent.com/a-/ALV-UjXZMdO5b9LNOKUQym22vhA4ZLWsNsuvggMyIfp-3bFbVNO_zJk=s100-p-k-no-mo"", ""displayName"": ""Lett Law Firm""}]}, {""name"": ""places/ChIJAQDAFL-52YgR5s9eigsZrcc/photos/AcnlKN0Xbl7ANRIsFfdqV5w6pkW_KaOdiEEdW9Ebnfe5b603jM-qZKcCM_H1nnIuJ-5CaY3ig5gMWfHWWewEWUxQww5TkItIovH-sXB2sAyX7TstqgG3X17ChIfwJwbvP3sOFtY3ouJuIymqIx5kk6VDfLPBy1njIDEAqlYIKrUzf2wUi-sVI61LkOGbGRvuaktDnx_ukn8Pnjg_G0pAz1smvF3r8eRADoDMK51pQjj5XYzf55CHF0EZH4R1pG7OWd1NmR3pbiYsjfjFx7qs2Tg7uyOBCMAVB_f1s86_GSQZc_oBlA"", ""widthPx"": 1024, ""heightPx"": 576, ""googleMapsUri"": ""https://www.google.com/maps/place//data=!3m4!1e2!3m2!1sAF1QipP22fx3-8EjCopejqf-NYBw-kcUjPmOYzTXj_WC!2e10!4m2!3m1!1s0x88d9b9bf14c00001:0xc7ad190b8a5ecfe6"", ""flagContentUri"": ""https://www.google.com/local/imagery/report/?cb_client=maps_api_places.places_api&image_key=!1e10!2sAF1QipP22fx3-8EjCopejqf-NYBw-kcUjPmOYzTXj_WC&hl=en-US"", ""authorAttributions"": [{""uri"": ""https://maps.google.com/maps/contrib/109263180537564811627"", ""photoUri"": ""https://lh3.googleusercontent.com/a-/ALV-UjXZMdO5b9LNOKUQym22vhA4ZLWsNsuvggMyIfp-3bFbVNO_zJk=s100-p-k-no-mo"", ""displayName"": ""Lett Law Firm""}]}, {""name"": ""places/ChIJAQDAFL-52YgR5s9eigsZrcc/photos/AcnlKN2hyPfUJr6wjpMokf-xByyr613AcXJnnTbiIEJZ0XjTAH8i9RxINLstSA3GVnet1C5GcQG3uups3f7L6XKm3QbWrQvfqg55KiF2olo8XJ4A2sPnSSrk4kxn7SWiaAVg3eZScJwSe2NzY1e3z8AzJp6ZT8qdrsB12z9VPndqynx740rh8q-mcV4_79t-f0H6z3E41h3q7dsP_O-ibr8oIh9WhH5N9vd9fWOhG1Q2BXakMJ9QAUWJioOd5ShpReFdJJ_6dCOkxfBo5OzppGUPQMctnXG7-RGV24K0KEBrcz-OQQ"", ""widthPx"": 1200, ""heightPx"": 900, ""googleMapsUri"": ""https://www.google.com/maps/place//data=!3m4!1e2!3m2!1sAF1QipNmfN0eGR80hRPQI27a9bdsPTj-aSn3SQl0nQGl!2e10!4m2!3m1!1s0x88d9b9bf14c00001:0xc7ad190b8a5ecfe6"", ""flagContentUri"": ""https://www.google.com/local/imagery/report/?cb_client=maps_api_places.places_api&image_key=!1e10!2sAF1QipNmfN0eGR80hRPQI27a9bdsPTj-aSn3SQl0nQGl&hl=en-US"", ""authorAttributions"": [{""uri"": ""https://maps.google.com/maps/contrib/109263180537564811627"", ""photoUri"": ""https://lh3.googleusercontent.com/a-/ALV-UjXZMdO5b9LNOKUQym22vhA4ZLWsNsuvggMyIfp-3bFbVNO_zJk=s100-p-k-no-mo"", ""displayName"": ""Lett Law Firm""}]}, {""name"": ""places/ChIJAQDAFL-52YgR5s9eigsZrcc/photos/AcnlKN2p4zUjvbu5pKVzg2q7GMPXGSY9SLdjrgyMgFaWmJCOhwvoWMSzM5HDRbMyLQjAoQyWNsy-wly4WBpEa5rAUtn9weVsaV601P3KiT-GWNNKJCYeQDEQfD2dawKRDMiaS25MQM45YNUjwocLLpsEezWXm43Vt_RWk1uIBXdDnJfYuwLmUL-LA841v2eVZ-iAa33L5jLxYPxfLOQOBDGWqqmEwe8Jwrc6r7itk2hC3tq9eRC7Nu9TOyrJoyF9d6W4qXqQay2DrYILetyBH_YbimRvmXOspWXJDHMVvoMgEFJ6Jw"", ""widthPx"": 1080, ""heightPx"": 1080, ""googleMapsUri"": ""https://www.google.com/maps/place//data=!3m4!1e2!3m2!1sAF1QipNIFZYUf2a1e-4Vo3T3tQVedBF_YL4g1hj07s1E!2e10!4m2!3m1!1s0x88d9b9bf14c00001:0xc7ad190b8a5ecfe6"", ""flagContentUri"": ""https://www.google.com/local/imagery/report/?cb_client=maps_api_places.places_api&image_key=!1e10!2sAF1QipNIFZYUf2a1e-4Vo3T3tQVedBF_YL4g1hj07s1E&hl=en-US"", ""authorAttributions"": [{""uri"": ""https://maps.google.com/maps/contrib/109263180537564811627"", ""photoUri"": ""https://lh3.googleusercontent.com/a-/ALV-UjXZMdO5b9LNOKUQym22vhA4ZLWsNsuvggMyIfp-3bFbVNO_zJk=s100-p-k-no-mo"", ""displayName"": ""Lett Law Firm""}]}, {""name"": ""places/ChIJAQDAFL-52YgR5s9eigsZrcc/photos/AcnlKN04OrkQhvTUT42Tgy2roGsQweSiM4dYRbsRQQFJbcVGSXMpEqzJyutTdoN2yttSK1u5bGJlsUPWhSc3Lfbjm71ix8Tq-EjfciJ0w3XG35kjQf1Xc4JfstIVpyseJ0qdXFeNUQT2d01bd2g5tTvBe0Yl2I74cJxmm7utznr40wOtMlVhHzWq4bZMEGspOaWwyTbxHtMNB6JVs7BCrb0iVbWiU6dSL5bzAKA9qAM0U2nwdgjwSHue-JAbtwRP3-x4ftUrFhBKTkPUsCFABSpbLcQwb1_e05pIxI5jgYT0UBVI-g"", ""widthPx"": 1200, ""heightPx"": 900, ""googleMapsUri"": ""https://www.google.com/maps/place//data=!3m4!1e2!3m2!1sAF1QipN7-GI70pU_D5PH-jKmWwtbc3BBpmjHzjJMp9vi!2e10!4m2!3m1!1s0x88d9b9bf14c00001:0xc7ad190b8a5ecfe6"", ""flagContentUri"": ""https://www.google.com/local/imagery/report/?cb_client=maps_api_places.places_api&image_key=!1e10!2sAF1QipN7-GI70pU_D5PH-jKmWwtbc3BBpmjHzjJMp9vi&hl=en-US"", ""authorAttributions"": [{""uri"": ""https://maps.google.com/maps/contrib/109263180537564811627"", ""photoUri"": ""https://lh3.googleusercontent.com/a-/ALV-UjXZMdO5b9LNOKUQym22vhA4ZLWsNsuvggMyIfp-3bFbVNO_zJk=s100-p-k-no-mo"", ""displayName"": ""Lett Law Firm""}]}, {""name"": ""places/ChIJAQDAFL-52YgR5s9eigsZrcc/photos/AcnlKN2wYio0eOdTu7wFgQyshujBND3T72BJE2lZJY_YUVutzyZ7sh7yXMUzjWb1skVSghUXjUdZd6Lim2pvjZbbrKTPg3J9bdiMJQ48wauUaNryG-cFpPK7EgxEZapi-YaEcqgXwwvtI8-SYs-pVFdDTMPzNIN8Tgo5VkpCyXveNinTxnzjLN9aW656mJ-hnpa9Ut1-YPlMA8flNLKVH9veNCkv0VHrYcqG6wA9hOApR7NAOWuvKa6AiefOxCicvBhK-v10dN1Nt6Y5z2hsTm5cRvGJKDpDfpjblGPB2zKhM-Vr5w"", ""widthPx"": 1200, ""heightPx"": 900, ""googleMapsUri"": ""https://www.google.com/maps/place//data=!3m4!1e2!3m2!1sAF1QipMtOVXkblbueopzCfCSVtsfg3xefBnsa02xKB0Y!2e10!4m2!3m1!1s0x88d9b9bf14c00001:0xc7ad190b8a5ecfe6"", ""flagContentUri"": ""https://www.google.com/local/imagery/report/?cb_client=maps_api_places.places_api&image_key=!1e10!2sAF1QipMtOVXkblbueopzCfCSVtsfg3xefBnsa02xKB0Y&hl=en-US"", ""authorAttributions"": [{""uri"": ""https://maps.google.com/maps/contrib/109263180537564811627"", ""photoUri"": ""https://lh3.googleusercontent.com/a-/ALV-UjXZMdO5b9LNOKUQym22vhA4ZLWsNsuvggMyIfp-3bFbVNO_zJk=s100-p-k-no-mo"", ""displayName"": ""Lett Law Firm""}]}, {""name"": ""places/ChIJAQDAFL-52YgR5s9eigsZrcc/photos/AcnlKN1qZJVM_9JzGiD1cGWJMnjUQaWhsIXt_AD4YpG-mEOPhT3qfMylO8TdOZowtruJmExH3z62XZGlv28S7SiNi-7VIAkAaINk9jNVlvdCYXZPcaibfnMYmWy7YFIoFpetwq-kBGy6lIqYyLOtRsPCk4k0Mqnbv8axGtKEdMpAulhRntyW5AZU5WcnhCchU-JJ4ECyNg70KyRDjBr_-QsNlwiLnCFv3LV5UY0IveTvJQVXIm4m8R1IDbvqLZiJDU3sDpZvJIA40_W6QgU6RUdzVymRB2wUqezjcCqSm7v07pavbw"", ""widthPx"": 1200, ""heightPx"": 900, ""googleMapsUri"": ""https://www.google.com/maps/place//data=!3m4!1e2!3m2!1sAF1QipMBhvv8wp0kRv1xiwLCafPH1iUcSXees4uwsRDK!2e10!4m2!3m1!1s0x88d9b9bf14c00001:0xc7ad190b8a5ecfe6"", ""flagContentUri"": ""https://www.google.com/local/imagery/report/?cb_client=maps_api_places.places_api&image_key=!1e10!2sAF1QipMBhvv8wp0kRv1xiwLCafPH1iUcSXees4uwsRDK&hl=en-US"", ""authorAttributions"": [{""uri"": ""https://maps.google.com/maps/contrib/109263180537564811627"", ""photoUri"": ""https://lh3.googleusercontent.com/a-/ALV-UjXZMdO5b9LNOKUQym22vhA4ZLWsNsuvggMyIfp-3bFbVNO_zJk=s100-p-k-no-mo"", ""displayName"": ""Lett Law Firm""}]}, {""name"": ""places/ChIJAQDAFL-52YgR5s9eigsZrcc/photos/AcnlKN2t0swXFvmy75e6nqpquenvbbNR2NmvWyKfZNe5_mTV3R4z_ME6JeZQbENh64kjSfXehAWqjlgGFxaWp_c7TOPCK7gtOz8DFopkSqdfJi5AuE9ggyEXFsI3beQ7SG5PxoGXTGWDGeq962w8K23ZprtK2d8i7IWvaS0pIPCmQDZDK-gZbn-Ix_b9_WpARledlWKOsn4PSPlc9AUDaEj7FAfWE1qB30jTl78biKvtFrEzxFITHCzd1RGPNfYnIP_3DK7yLHKJRhAbYSLK7cYBKFEpvuWR24AhEMfM5WW17eQvAg"", ""widthPx"": 1200, ""heightPx"": 900, ""googleMapsUri"": ""https://www.google.com/maps/place//data=!3m4!1e2!3m2!1sAF1QipPni5VytqRE3pCWzWH40SMWyDhkeRngaZeaVpdQ!2e10!4m2!3m1!1s0x88d9b9bf14c00001:0xc7ad190b8a5ecfe6"", ""flagContentUri"": ""https://www.google.com/local/imagery/report/?cb_client=maps_api_places.places_api&image_key=!1e10!2sAF1QipPni5VytqRE3pCWzWH40SMWyDhkeRngaZeaVpdQ&hl=en-US"", ""authorAttributions"": [{""uri"": ""https://maps.google.com/maps/contrib/109263180537564811627"", ""photoUri"": ""https://lh3.googleusercontent.com/a-/ALV-UjXZMdO5b9LNOKUQym22vhA4ZLWsNsuvggMyIfp-3bFbVNO_zJk=s100-p-k-no-mo"", ""displayName"": ""Lett Law Firm""}]}, {""name"": ""places/ChIJAQDAFL-52YgR5s9eigsZrcc/photos/AcnlKN0teCojJ72L0QC9P0-NlCm1EPFxUNNtu_CH7vIa0QvK0q0vmPidyBKj-3_W4wnL6pAwEWtljhy001aW863BLskkQcSRMxDRF9Cv73p14UwFYBovSXCoyTuK76capa8gyvSxIW4nIkmsNO-kJxupL7Tn-yK-pwc9WsbS6w3QMnas2UII9Fw1triK7Wu1vIqwGtZSAieTgJpM5uL0-ud7cE8jKiu4SQLtZnuZvrWuJ_0kXMgn9apDZlr8VGM3FnFYwgwm6MnTr_qme2ikoz0Fh_vaR0BOGTHEvK-ik6-9vPSMfA"", ""widthPx"": 1200, ""heightPx"": 900, ""googleMapsUri"": ""https://www.google.com/maps/place//data=!3m4!1e2!3m2!1sAF1QipP-aOoldgPLWY1sa3yg_3GPdfbIIEPbX_-zscw9!2e10!4m2!3m1!1s0x88d9b9bf14c00001:0xc7ad190b8a5ecfe6"", ""flagContentUri"": ""https://www.google.com/local/imagery/report/?cb_client=maps_api_places.places_api&image_key=!1e10!2sAF1QipP-aOoldgPLWY1sa3yg_3GPdfbIIEPbX_-zscw9&hl=en-US"", ""authorAttributions"": [{""uri"": ""https://maps.google.com/maps/contrib/109263180537564811627"", ""photoUri"": ""https://lh3.googleusercontent.com/a-/ALV-UjXZMdO5b9LNOKUQym22vhA4ZLWsNsuvggMyIfp-3bFbVNO_zJk=s100-p-k-no-mo"", ""displayName"": ""Lett Law Firm""}]}, {""name"": ""places/ChIJAQDAFL-52YgR5s9eigsZrcc/photos/AcnlKN2TVdmziGpCAKa_jKCURIejaeBVx3C06NBDHBu9VtzdJ0AH2ww1NITzSfeUsNHbZVFtLDXqCriOIsdwsd912JlTKhSmNdCFzpAb8EZ4RJAVz__Lbzc9hB852qtUaugSoYs8Ba4dBh1CzvY_huf5tGrCZic3zSBCowAPmOe9Rd5twDvkHABfiKwlT2YwStYZ2xWAnbyv4q53b74fuYrAtZ5RuFl4QvkhezWTLw7-zcGmzPYxfSFvd0TCb8gcN3kf0CksiSkN6U1gRYWJmysn3YvFE_IM6ZmoHZsr03AbLqJW7w"", ""widthPx"": 1920, ""heightPx"": 1080, ""googleMapsUri"": ""https://www.google.com/maps/place//data=!3m4!1e2!3m2!1sAF1QipOogLjtaSLUQZL6xyOGAbcItvxUbgpCoYOzB4Pl!2e10!4m2!3m1!1s0x88d9b9bf14c00001:0xc7ad190b8a5ecfe6"", ""flagContentUri"": ""https://www.google.com/local/imagery/report/?cb_client=maps_api_places.places_api&image_key=!1e10!2sAF1QipOogLjtaSLUQZL6xyOGAbcItvxUbgpCoYOzB4Pl&hl=en-US"", ""authorAttributions"": [{""uri"": ""https://maps.google.com/maps/contrib/109263180537564811627"", ""photoUri"": ""https://lh3.googleusercontent.com/a-/ALV-UjXZMdO5b9LNOKUQym22vhA4ZLWsNsuvggMyIfp-3bFbVNO_zJk=s100-p-k-no-mo"", ""displayName"": ""Lett Law Firm""}]}], ""rating"": 5, ""reviews"": [{""name"": ""places/ChIJAQDAFL-52YgR5s9eigsZrcc/reviews/Ci9DQUlRQUNvZENodHljRjlvT2pCdVVXWmhkblpMTkRsZlpHeEdORTlUWlROWk9XYxAB"", ""text"": {""text"": ""What an amazing experience! Lett Law has showed nothing but professionalism throu...",Lett Law Firm,"6303 Waterford District Dr #400, Miami, FL 33126",6303 Waterford District Dr,Miami,FL,33126,https://www.lettlawfirm.com/,(305) 912-5388,places/ChIJAQDAFL-52YgR5s9eigsZrcc/photos/AcnlKN2HSSXF8Sxo8R_bVwlcwP1k1j1wTRNJD8dQKYD3Y2l2YPrlcoheAHpdoyUm7I073uz8oE-_FDXM818GbcZO7CKp-QSk2Oh4GSwqpJ9FLYHkBS8CtNHRoWyWLRTvSetYLiSigb09IrL9UpHFkSp5wP6waGBxooIHryIkBQR6vg5rNPih5KNtqWfntRf8YpeUgpAbjsdv-BGAIJVkjQF9hUGdJeju_MDa_k1muUiF-JRijBi_yYxfIfdEv80_iIbgnpSj-583K8oPQAtk_TLKUxMsDSiOxipGzlsum6Zq1rhNUw,"[""Monday: Closed"", ""Tuesday: 9:00 AM – 6:00 PM"", ""Wednesday: 9:00 AM – 6:00 PM"", ""Thursday: 9:00 AM – 6:00 PM"", ""Friday: 9:00 AM – 6:00 PM"", ""Saturday: Closed"", ""Sunday: Closed""]",25.783651,-80.300553,2025-12-22 01:51:22.98102+00,2026-01-28 23:22:19.282+00,36d3958d-bc9e-4fe6-bc74-dbbf6d03b623
